"PlayerId"
1000
1003
1007
1017
1025
1042
1057
1064
1072
1126
1132
1140
1157
1175
1179
1196
1203
1216
1227
1257
1288
1338
1340
1402
1484
1485
1488
1490
1492
1494
1505
1507
1510
1511
1524
1581
1589
1705
1800
1949
2057
2224
2230
2236
2268
2271
2272
2280
2440
2450
2452
2455
2462
2466
2494
2574
2578
2610
2935
3042
3096
3140
3141
3145
3168
3254
3287
3289
3290
3293
3304
3305
3327
3435
3481
3518
3522
3524
3586
3605
3620
3657
3672
3673
3676
3678
3679
3690
3693
3696
3704
3752
3773
3799
3801
3811
3818
3875
3878
3881
3882
3883
3885
3888
3889
3918
3946
3951
3952
3959
3998
4028
4033
4070
4143
4311
4574
4587
4603
4674
4996
4997
4998
5000
5001
5034
5035
5195
5433
5472
5483
5513
5783
6366
7723
7789
7999
8168
8169
8635
8645
9514
9515
9565
9693
9803
9830
10080
10485
10629
10630
10736
11418
11483
11788
11938
12169
12170
12173
12179
12182
12183
12229
12230
12243
12812
12859
13134
13323
14175
14182
14196
14824
15015
15708
15855
16267
16270
16800
16814
17434
17622
17765
17800
17801
18452
18811
19595
19597
20415
20727
20813
21291
22335
24832
25121
25296
27359
28489
29711
30622
31001
31009
31594
32223
32240
32565
32828
33264
33471
34191
35077
35525
36201
36750
37663
38120
39608
40009
40347
41267
41398
43114
43492
44436
47086
47762
48945
49530
49531
51611
51619
51648
52436
54188
56419
56483
57599
57610
59528
61171
61233
61243
61277
61631
61776
61948
62105
62311
62624
62655
63544
67338
68302
68955
71444
72536
75837
75863
76174
80697
80698
80699
81096
81271
82206
83029
83277
83369
83395
83818
84066
85281
91149
91155
